broj_karte|sifra_konkretnog_leta|kupac|prodavac|sediste|datum_prodaje|obrisana|status|putnici
49|0050|{'ime': 'jdbbhoetaq', 'prezime': 'dkztadkozt', 'korisnicko_ime': 'cdudqtcqbe', 'lozinka': 'vhhrytxdir', 'email': 'fsatsfywax@email.com', 'pasos': '721909853', 'drzavljanstvo': 'xrvlrrpyfq', 'telefon': '472345', 'pol': 'dsxrewgbxg', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|6622|28.12.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'qwwoocboyh', 'prezime': 'ktflabsrol', 'korisnicko_ime': 'stdkfkxmtd', 'lozinka': 'amxvbxbtgl', 'email': 'njdvlaapzy@email.com', 'pasos': '359179258', 'drzavljanstvo': 'rcpeoijsuw', 'telefon': '430602', 'pol': 'ngydwcjhhg', 'uloga': 'korisnik'}, {'ime': 'xcbukdqlbj', 'prezime': 'vcjdusvryt', 'korisnicko_ime': 'yjuhxqvxbg', 'lozinka': 'lhecjkumtx', 'email': 'kqygdpgqce@email.com', 'pasos': '182210381', 'drzavljanstvo': 'eliahmkecq', 'telefon': '995710', 'pol': 'mpbkwjwfde', 'uloga': 'korisnik'}, {'ime': 'nzracsgjwj', 'prezime': 'hsoxqveuhd', 'korisnicko_ime': 'acxrkrokua', 'lozinka': 'zlahjugtib', 'email': 'tchffhlumo@email.com', 'pasos': '965191774', 'drzavljanstvo': 'tqfgxsravl', 'telefon': '797863', 'pol': 'lajdyoagnx', 'uloga': 'korisnik'}]
50|0051|{'ime': 'uaofumutxp', 'prezime': 'nlpuqcrjuj', 'korisnicko_ime': 'ccqdavilog', 'lozinka': 'qzfvsvfzgw', 'email': 'mkmmilyxoo@email.com', 'pasos': '730459387', 'drzavljanstvo': 'mgcjblleet', 'telefon': '292033', 'pol': 'fhfjefiwdk', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|6674|03.03.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'fmvoddhofj', 'prezime': 'lqxvxjejfu', 'korisnicko_ime': 'asvdfshdzw', 'lozinka': 'eckesgxbns', 'email': 'nhfklqwjhj@email.com', 'pasos': '762074712', 'drzavljanstvo': 'itewvohfrb', 'telefon': '250071', 'pol': 'pxtxqeiajh', 'uloga': 'korisnik'}, {'ime': 'mmgvhwshrg', 'prezime': 'zoihqyqvom', 'korisnicko_ime': 'udlxpupmtw', 'lozinka': 'xdrvgnwixg', 'email': 'oswdtwndlg@email.com', 'pasos': '689141870', 'drzavljanstvo': 'mxypkxebba', 'telefon': '875854', 'pol': 'pqjxpuakxk', 'uloga': 'korisnik'}, {'ime': 'dbvvxezmng', 'prezime': 'qwojtkhhgf', 'korisnicko_ime': 'mlymozgfgc', 'lozinka': 'gekgzlkuuv', 'email': 'pugouhiaek@email.com', 'pasos': '115200316', 'drzavljanstvo': 'swqjxsmlqa', 'telefon': '876466', 'pol': 'gfpiolovoo', 'uloga': 'korisnik'}]
51|0052|{'ime': 'cbqeicxwmi', 'prezime': 'lpianetcap', 'korisnicko_ime': 'bktugvvfla', 'lozinka': 'nmcowxpqsz', 'email': 'abexhzsxvs@email.com', 'pasos': '370141241', 'drzavljanstvo': 'cztvhkfivf', 'telefon': '856124', 'pol': 'icyaearzlk', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|704|31.03.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'vrychclcgm', 'prezime': 'vwnadrtiva', 'korisnicko_ime': 'tdljshcpvf', 'lozinka': 'tmfgsldpwr', 'email': 'fenhtbwhwn@email.com', 'pasos': '280494708', 'drzavljanstvo': 'cneyolbtxg', 'telefon': '305460', 'pol': 'ntjexkoidp', 'uloga': 'korisnik'}, {'ime': 'wixxdjdvld', 'prezime': 'tyynustzhg', 'korisnicko_ime': 'ehqszzwfue', 'lozinka': 'erciehkmdz', 'email': 'fhyhdmsuvd@email.com', 'pasos': '680918912', 'drzavljanstvo': 'dgrhydiuof', 'telefon': '862794', 'pol': 'tjljtmudif', 'uloga': 'korisnik'}, {'ime': 'rkrzxniuch', 'prezime': 'zoruhybqfx', 'korisnicko_ime': 'ncxlfcueng', 'lozinka': 'pyahclhxcf', 'email': 'omheylfker@email.com', 'pasos': '310390862', 'drzavljanstvo': 'luiygyzuxj', 'telefon': '160144', 'pol': 'ovnlwbgdgg', 'uloga': 'korisnik'}]
52|0053|{'ime': 'ntstzhvzzp', 'prezime': 'ayrudmints', 'korisnicko_ime': 'xywwjptgaq', 'lozinka': 'ejjjhsjhvy', 'email': 'gdhxhyqivf@email.com', 'pasos': '122554506', 'drzavljanstvo': 'xbtoisvkyq', 'telefon': '253923', 'pol': 'gvqbfcukqn', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|706|19.03.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'azrkcbghdm', 'prezime': 'pokquupyaa', 'korisnicko_ime': 'sleweljukk', 'lozinka': 'sovochzxdj', 'email': 'skqnfcqccu@email.com', 'pasos': '776646807', 'drzavljanstvo': 'bzynlxwvpq', 'telefon': '892298', 'pol': 'oekwschici', 'uloga': 'korisnik'}, {'ime': 'vkqftomyar', 'prezime': 'ndvwwegvei', 'korisnicko_ime': 'oshjmqpzli', 'lozinka': 'jmdcepvlsi', 'email': 'btbjauiwyc@email.com', 'pasos': '164190774', 'drzavljanstvo': 'psngvoqpsq', 'telefon': '337845', 'pol': 'ynqpgpttpj', 'uloga': 'korisnik'}, {'ime': 'ljcgmpfydb', 'prezime': 'pkjpsorgtb', 'korisnicko_ime': 'mknuhkzxci', 'lozinka': 'jxfkbytvxb', 'email': 'xsjdkijkep@email.com', 'pasos': '766914017', 'drzavljanstvo': 'yzafpiorft', 'telefon': '573281', 'pol': 'qfyjrcvdba', 'uloga': 'korisnik'}]
53|0054|{'ime': 'eezuuouiaw', 'prezime': 'uqqxfywjmx', 'korisnicko_ime': 'ugffxjlmma', 'lozinka': 'vlthngdeau', 'email': 'koemefwfsr@email.com', 'pasos': '610879142', 'drzavljanstvo': 'lpajsyhncd', 'telefon': '103935', 'pol': 'enaljojeqc', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|7247|08.02.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'kjzxekxgxn', 'prezime': 'tsholqduzn', 'korisnicko_ime': 'xiiybsucyk', 'lozinka': 'vufjbwoban', 'email': 'nmkxrtnirf@email.com', 'pasos': '981664828', 'drzavljanstvo': 'tuxswepmob', 'telefon': '728975', 'pol': 'epfzvhvmcx', 'uloga': 'korisnik'}, {'ime': 'lveplglsuv', 'prezime': 'mlyveaxexl', 'korisnicko_ime': 'kxcjzhndpl', 'lozinka': 'tuzrvcezfn', 'email': 'emqrnyruaf@email.com', 'pasos': '416110041', 'drzavljanstvo': 'zwrgxcexrj', 'telefon': '817931', 'pol': 'trtamqvpit', 'uloga': 'korisnik'}, {'ime': 'fwwqecuunm', 'prezime': 'citqvvpsgn', 'korisnicko_ime': 'sclbjjowxl', 'lozinka': 'wzgbrqnewa', 'email': 'atyuosdkhd@email.com', 'pasos': '274975106', 'drzavljanstvo': 'bzuqjkaaku', 'telefon': '888104', 'pol': 'bwxhcianod', 'uloga': 'korisnik'}]
54|0055|{'ime': 'hezhdpmmnj', 'prezime': 'ilranfwzeb', 'korisnicko_ime': 'ngvldrxwlk', 'lozinka': 'gyojbrupjy', 'email': 'qoqyoxwlbd@email.com', 'pasos': '463762399', 'drzavljanstvo': 'wxzpdhnlgv', 'telefon': '715661', 'pol': 'jyabemzhhl', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|7157|12.11.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'tzkfsrvuxo', 'prezime': 'jmtlmzrgkt', 'korisnicko_ime': 'djdnlhqqxg', 'lozinka': 'yqmysofnsy', 'email': 'oaajthidmz@email.com', 'pasos': '957363085', 'drzavljanstvo': 'mtxmzosgls', 'telefon': '535535', 'pol': 'wbntsrfnbp', 'uloga': 'korisnik'}, {'ime': 'ctrempqtlk', 'prezime': 'xlfzdjmvqm', 'korisnicko_ime': 'ukpyfynxwz', 'lozinka': 'fuubxseoeb', 'email': 'tvbdarelou@email.com', 'pasos': '211246433', 'drzavljanstvo': 'vucxxjlsla', 'telefon': '992580', 'pol': 'mdoabutldj', 'uloga': 'korisnik'}, {'ime': 'zlvwhogcvf', 'prezime': 'famumyxnmh', 'korisnicko_ime': 'cfcxiomjzc', 'lozinka': 'kawefibqjy', 'email': 'wcywdjsvav@email.com', 'pasos': '288790323', 'drzavljanstvo': 'zlgeyylzrt', 'telefon': '827248', 'pol': 'ztocjxpfvq', 'uloga': 'korisnik'}]
55|0056|{'ime': 'gnhukmsqmk', 'prezime': 'uenomiozho', 'korisnicko_ime': 'jasqxechvh', 'lozinka': 'wvwedbeiar', 'email': 'xfawxbmbvv@email.com', 'pasos': '276976317', 'drzavljanstvo': 'nzcyvovrqo', 'telefon': '862312', 'pol': 'qbativxjsr', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|6744|10.01.2023.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'ykhfdblgze', 'prezime': 'nntkdqvffd', 'korisnicko_ime': 'hjswygswik', 'lozinka': 'eracfhynhf', 'email': 'ytucrseuzr@email.com', 'pasos': '353429700', 'drzavljanstvo': 'dbwuuwxzsc', 'telefon': '861798', 'pol': 'kzhtfpfeyh', 'uloga': 'korisnik'}, {'ime': 'orssduavik', 'prezime': 'sqaitvxmjd', 'korisnicko_ime': 'ploapexyai', 'lozinka': 'bizagunhco', 'email': 'rxblurxwuu@email.com', 'pasos': '668929262', 'drzavljanstvo': 'bewqqrpidn', 'telefon': '952697', 'pol': 'qllqxwrjwq', 'uloga': 'korisnik'}, {'ime': 'khzvmspbvm', 'prezime': 'mjxwzpuafu', 'korisnicko_ime': 'udhelvxixo', 'lozinka': 'ttwqrebsmu', 'email': 'uhnmktlnjy@email.com', 'pasos': '660261980', 'drzavljanstvo': 'nhxpltdxmz', 'telefon': '102463', 'pol': 'bqjjwlihtt', 'uloga': 'korisnik'}]
56|0057|{'ime': 'bpuvkgmomy', 'prezime': 'dedmcqjmrd', 'korisnicko_ime': 'aqmxqqffyu', 'lozinka': 'fdxsvoyfsy', 'email': 'hlhfbiutye@email.com', 'pasos': '887274506', 'drzavljanstvo': 'zbeftjzdma', 'telefon': '440384', 'pol': 'liuneezzfy', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|6535|03.09.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'clenpbujzu', 'prezime': 'hqmahwssan', 'korisnicko_ime': 'wvzvxcfbts', 'lozinka': 'sjqvpjrtgk', 'email': 'ftmlrmfmjv@email.com', 'pasos': '787854947', 'drzavljanstvo': 'dfoguvkwts', 'telefon': '637040', 'pol': 'qyduuyrwzl', 'uloga': 'korisnik'}, {'ime': 'roeudqrmtt', 'prezime': 'boksgpmpic', 'korisnicko_ime': 'iwaltffrdz', 'lozinka': 'pgmcjmohto', 'email': 'dxyafwwoyl@email.com', 'pasos': '443634469', 'drzavljanstvo': 'ktnxhzyqna', 'telefon': '334804', 'pol': 'eephhssdra', 'uloga': 'korisnik'}, {'ime': 'imwqrauqeq', 'prezime': 'yjxizacyna', 'korisnicko_ime': 'wvevjyxtfg', 'lozinka': 'mzjiethosn', 'email': 'okjdbyytrm@email.com', 'pasos': '906042778', 'drzavljanstvo': 'ndbilawhax', 'telefon': '535883', 'pol': 'hupwwlnoyu', 'uloga': 'korisnik'}]
57|0058|{'ime': 'pgeknmemnb', 'prezime': 'gtxooxjwmc', 'korisnicko_ime': 'luqtydrvpr', 'lozinka': 'plyfbubcpu', 'email': 'yldznnbcou@email.com', 'pasos': '182614816', 'drzavljanstvo': 'vgkqysikqj', 'telefon': '771654', 'pol': 'mhshytmexo', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|6882|21.08.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'ksqgycjdpj', 'prezime': 'flhwnotmow', 'korisnicko_ime': 'igfrjrpueo', 'lozinka': 'auzoxskoiy', 'email': 'gsrtzeibsw@email.com', 'pasos': '247120434', 'drzavljanstvo': 'cxdokxmrlk', 'telefon': '918184', 'pol': 'cnkfxwcguw', 'uloga': 'korisnik'}, {'ime': 'pytvhpeomq', 'prezime': 'uswfdmncoa', 'korisnicko_ime': 'toewvwgxsv', 'lozinka': 'uqlnydcepq', 'email': 'fzodhhomsz@email.com', 'pasos': '969511942', 'drzavljanstvo': 'kuhxzicjel', 'telefon': '804336', 'pol': 'upkclljqkq', 'uloga': 'korisnik'}, {'ime': 'bhxvvkumuo', 'prezime': 'tlsjivczsf', 'korisnicko_ime': 'nkioiiuziw', 'lozinka': 'fbpcgpjhwn', 'email': 'rupkzuxvcz@email.com', 'pasos': '366266341', 'drzavljanstvo': 'tjplmsdmbz', 'telefon': '722028', 'pol': 'eoybqwmfyj', 'uloga': 'korisnik'}]
58|0059|{'ime': 'hzfkxschhc', 'prezime': 'ndlpvymswu', 'korisnicko_ime': 'jhmakkxfgl', 'lozinka': 'jvbtxlikzj', 'email': 'sggloniqju@email.com', 'pasos': '374675407', 'drzavljanstvo': 'tjsgddqwkh', 'telefon': '800968', 'pol': 'epdhpakore', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|6976|22.07.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'zcfsnpdtpj', 'prezime': 'exifbgmdns', 'korisnicko_ime': 'dqxmhaazxz', 'lozinka': 'ubtevllrie', 'email': 'zwxaxmbduc@email.com', 'pasos': '874740931', 'drzavljanstvo': 'iynkwvdpux', 'telefon': '642492', 'pol': 'ksqjshyqyc', 'uloga': 'korisnik'}, {'ime': 'lsqbhsiguv', 'prezime': 'rjdgyqghto', 'korisnicko_ime': 'zcjtcrehuz', 'lozinka': 'dtcttindpt', 'email': 'gzibzekald@email.com', 'pasos': '654478241', 'drzavljanstvo': 'kpasoxhjhp', 'telefon': '231002', 'pol': 'oovakkebaa', 'uloga': 'korisnik'}, {'ime': 'vvhplyeagg', 'prezime': 'hxdrahgxzz', 'korisnicko_ime': 'rttmokhhni', 'lozinka': 'myzskwveuq', 'email': 'tujgecpwrj@email.com', 'pasos': '398792099', 'drzavljanstvo': 'cmndixnsoe', 'telefon': '320637', 'pol': 'xydsatxidk', 'uloga': 'korisnik'}]
59|0060|{'ime': 'kwtemzypxw', 'prezime': 'geqauicstt', 'korisnicko_ime': 'zqrqiaxerl', 'lozinka': 'sptnnvmrfq', 'email': 'jtrdboocqa@email.com', 'pasos': '107757162', 'drzavljanstvo': 'fhcaflnlre', 'telefon': '825189', 'pol': 'cmtlknaidc', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|6997|16.01.2023.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'wyygqqbwop', 'prezime': 'lhkqlnkyoi', 'korisnicko_ime': 'rtruzjxfrx', 'lozinka': 'hzcivzgbtx', 'email': 'gqhbskfaam@email.com', 'pasos': '745279382', 'drzavljanstvo': 'edqddegtug', 'telefon': '416646', 'pol': 'dsknemjgwg', 'uloga': 'korisnik'}, {'ime': 'zjxphskaza', 'prezime': 'cshbatvwcz', 'korisnicko_ime': 'emvfzuphhs', 'lozinka': 'unhvanttrt', 'email': 'nqyuthtnit@email.com', 'pasos': '870138844', 'drzavljanstvo': 'wkjlvjcxlf', 'telefon': '754016', 'pol': 'clrthpossu', 'uloga': 'korisnik'}, {'ime': 'eemhoehfut', 'prezime': 'vxwmahhkqi', 'korisnicko_ime': 'ivmqsgqzvg', 'lozinka': 'vndvdqosvi', 'email': 'ylkbvgatem@email.com', 'pasos': '925447038', 'drzavljanstvo': 'lnpcsnwhnf', 'telefon': '596031', 'pol': 'qxmmojmubk', 'uloga': 'korisnik'}]
60|0001|{'ime': 'ircfykfhcr', 'prezime': 'lxvocrjjfl', 'korisnicko_ime': 'afrgbabvew', 'lozinka': 'szwpunupev', 'email': 'fbywljafyv@email.com', 'pasos': '458879755', 'drzavljanstvo': 'nxtngyzmsx', 'telefon': '909077', 'pol': 'nhupyrjvnj', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|7264|12.07.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'lefwozuzun', 'prezime': 'jlcfanpnnb', 'korisnicko_ime': 'ecpwoummmi', 'lozinka': 'wivlnaplgi', 'email': 'ittlrtswik@email.com', 'pasos': '292812102', 'drzavljanstvo': 'zfuelzkkss', 'telefon': '442450', 'pol': 'ckmniekhje', 'uloga': 'korisnik'}, {'ime': 'fydnwqnwhk', 'prezime': 'bexxxuvsvw', 'korisnicko_ime': 'xvismsxabl', 'lozinka': 'qhqlxuzbms', 'email': 'lubhkhpjiq@email.com', 'pasos': '599167217', 'drzavljanstvo': 'lqymejtrdz', 'telefon': '868929', 'pol': 'noybniymrk', 'uloga': 'korisnik'}, {'ime': 'huycwrvgfu', 'prezime': 'csdjfbzkba', 'korisnicko_ime': 'dgmitpbipl', 'lozinka': 'dpfrelnxqn', 'email': 'mkwecefuxg@email.com', 'pasos': '962886857', 'drzavljanstvo': 'nwxwptdrnl', 'telefon': '634513', 'pol': 'odboelpkxl', 'uloga': 'korisnik'}]
61|0002|{'ime': 'jylbtbcmze', 'prezime': 'jnofdyjtqa', 'korisnicko_ime': 'xbbnjocbof', 'lozinka': 'sfxivxwuba', 'email': 'kqamivzxps@email.com', 'pasos': '651445318', 'drzavljanstvo': 'fbrjzthiyi', 'telefon': '630203', 'pol': 'evwfaniljm', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|6748|01.12.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'crarwftxit', 'prezime': 'getmqngjmr', 'korisnicko_ime': 'gjxbrfpgqv', 'lozinka': 'ofmadpbshv', 'email': 'juixrqxtxz@email.com', 'pasos': '204408789', 'drzavljanstvo': 'txiuuhokio', 'telefon': '245210', 'pol': 'xdetqdliem', 'uloga': 'korisnik'}, {'ime': 'xktikpliao', 'prezime': 'ncbnrrtkyg', 'korisnicko_ime': 'pbwipgnbjh', 'lozinka': 'igfidwsath', 'email': 'uxflckekvb@email.com', 'pasos': '732587387', 'drzavljanstvo': 'rridquuscy', 'telefon': '633867', 'pol': 'ctefetzheh', 'uloga': 'korisnik'}, {'ime': 'apuqgrcvji', 'prezime': 'bacvbyaurv', 'korisnicko_ime': 'kalzhgtzey', 'lozinka': 'nyvjtpcmke', 'email': 'usezbxpxwm@email.com', 'pasos': '815438995', 'drzavljanstvo': 'yzkrqocgus', 'telefon': '760540', 'pol': 'tlavvebbet', 'uloga': 'korisnik'}]
